data,id_produtor,id_laticinio,id_rota,polo_climatico,y_real,y_pred_modelo,y_pred_baseline,erro_abs_modelo,erro_abs_baseline
2025-03-06,10,4,33,SUDESTE_SUL_GOIANO,270.1271428571429,282.50513,298.8357142857143,12.377984095982072,28.70857142857136
2025-03-07,10,4,33,SUDESTE_SUL_GOIANO,267.6814285714286,281.57047,298.75,13.889036516462,31.068571428571374
2025-03-08,10,4,33,SUDESTE_SUL_GOIANO,266.1228571428572,278.7112,296.84999999999997,12.58835501534594,30.72714285714278
2025-03-09,10,4,33,SUDESTE_SUL_GOIANO,265.21999999999997,270.66064,291.47285714285715,5.44064453125003,26.25285714285718
2025-03-10,10,4,33,SUDESTE_SUL_GOIANO,260.03000000000003,278.14166,288.01714285714286,18.11166259765622,27.98714285714283
2025-03-11,10,4,33,SUDESTE_SUL_GOIANO,257.1442857142857,270.44565,283.41857142857145,13.301362479073703,26.27428571428578
2025-03-12,10,4,33,SUDESTE_SUL_GOIANO,255.72,264.0218,277.80571428571426,8.301789550781251,22.08571428571426
2025-03-13,10,4,33,SUDESTE_SUL_GOIANO,251.17428571428573,267.77206,274.2742857142857,16.597778494698645,23.099999999999994
2025-03-14,10,4,33,SUDESTE_SUL_GOIANO,246.10999999999999,265.77124,270.1271428571428,19.661240234375015,24.01714285714283
2025-03-15,10,4,33,SUDESTE_SUL_GOIANO,241.9542857142857,263.8172,267.68142857142857,21.862913992745547,25.727142857142866
2025-03-16,10,4,33,SUDESTE_SUL_GOIANO,243.44714285714286,255.62349,266.12285714285713,12.176346522739948,22.675714285714264
2025-03-17,10,4,33,SUDESTE_SUL_GOIANO,244.9614285714286,249.93341,265.21999999999997,4.971982073102652,20.258571428571372
2025-03-18,10,4,33,SUDESTE_SUL_GOIANO,247.73142857142855,253.74472,260.03000000000003,6.013291887555823,12.298571428571478
2025-03-19,10,4,33,SUDESTE_SUL_GOIANO,252.82714285714286,248.0023,257.1442857142857,4.824838779994423,4.317142857142812
2025-03-20,10,4,33,SUDESTE_SUL_GOIANO,259.1471428571428,243.0526,255.72,16.09454581124436,3.4271428571427975
2025-03-21,10,4,33,SUDESTE_SUL_GOIANO,264.3171428571428,243.11215,251.17428571428573,21.204990757533437,13.142857142857082
2025-03-22,10,4,33,SUDESTE_SUL_GOIANO,269.49,248.25291,246.10999999999999,21.23708557128907,23.380000000000024
2025-03-23,10,4,33,SUDESTE_SUL_GOIANO,271.5128571428572,258.26038,241.95428571428573,13.252481166294672,29.55857142857144
2025-03-24,10,4,33,SUDESTE_SUL_GOIANO,274.22142857142853,255.4783,243.44714285714286,18.743126569475407,30.774285714285668
2025-03-25,10,4,33,SUDESTE_SUL_GOIANO,274.44428571428574,254.85197,244.96142857142857,19.592311226981053,29.48285714285717
2025-03-26,10,4,33,SUDESTE_SUL_GOIANO,274.66285714285715,264.99658,247.73142857142858,9.666275111607149,26.93142857142857
2025-03-27,10,4,33,SUDESTE_SUL_GOIANO,275.00714285714287,262.02194,252.82714285714286,12.985200718470992,22.180000000000007
2025-03-28,10,4,33,SUDESTE_SUL_GOIANO,276.84714285714284,259.34048,259.1471428571429,17.506658238002217,17.699999999999932
2025-03-29,10,4,33,SUDESTE_SUL_GOIANO,274.40999999999997,259.61133,264.31714285714287,14.798671874999968,10.092857142857099
2025-03-30,10,4,33,SUDESTE_SUL_GOIANO,272.77714285714285,266.3055,269.48999999999995,6.471631382533474,3.2871428571428964
2025-03-31,10,4,33,SUDESTE_SUL_GOIANO,271.84,265.18674,271.5128571428571,6.6532629394531,0.32714285714286007
2025-04-01,10,4,33,SUDESTE_SUL_GOIANO,271.03714285714284,267.029,274.2214285714286,4.00815115792409,3.1842857142857497
2025-04-02,10,4,33,SUDESTE_SUL_GOIANO,270.87857142857143,272.75702,274.4442857142857,1.8784476143973166,3.5657142857142503
2025-04-03,10,4,33,SUDESTE_SUL_GOIANO,271.97428571428566,269.0117,274.66285714285715,2.9625974818637815,2.6885714285714926
2025-04-04,10,4,33,SUDESTE_SUL_GOIANO,270.7771428571428,270.39664,275.00714285714287,0.38050589425216685,4.230000000000075
2025-04-05,10,4,33,SUDESTE_SUL_GOIANO,274.39142857142855,265.8278,276.84714285714284,8.563639264787923,2.4557142857142935
2025-04-06,10,4,33,SUDESTE_SUL_GOIANO,277.9428571428571,263.49045,274.40999999999997,14.452409144810247,3.5328571428571536
2025-04-07,10,4,33,SUDESTE_SUL_GOIANO,278.40999999999997,264.02185,272.77714285714285,14.388149414062468,5.6328571428571195
2025-04-08,10,4,33,SUDESTE_SUL_GOIANO,277.25428571428574,258.51398,271.84000000000003,18.740308663504493,5.414285714285711
2025-04-09,10,4,33,SUDESTE_SUL_GOIANO,275.24285714285713,264.56332,271.03714285714284,10.679533168247758,4.2057142857142935
2025-04-10,10,4,33,SUDESTE_SUL_GOIANO,270.58142857142855,266.73795,270.87857142857143,3.843483014787921,0.29714285714288735
2025-04-11,10,4,33,SUDESTE_SUL_GOIANO,263.8414285714286,264.54172,271.97428571428566,0.7002889578682812,8.132857142857063
2025-04-12,10,4,33,SUDESTE_SUL_GOIANO,257.5471428571429,271.76822,270.77714285714285,14.221076136997738,13.229999999999961
2025-04-13,10,4,33,SUDESTE_SUL_GOIANO,252.1442857142857,279.8348,274.39142857142855,27.690522635323674,22.247142857142848
2025-04-14,10,4,33,SUDESTE_SUL_GOIANO,250.21857142857147,268.7281,277.9428571428571,18.509516950334785,27.724285714285656
2025-04-15,10,4,33,SUDESTE_SUL_GOIANO,247.90000000000003,265.82687,278.41,17.92687377929684,30.50999999999999
2025-04-16,10,4,33,SUDESTE_SUL_GOIANO,243.12857142857143,265.44058,277.2542857142857,22.31201084681919,34.12571428571425
2025-04-17,10,4,33,SUDESTE_SUL_GOIANO,239.67571428571426,257.2208,275.24285714285713,17.54508039202011,35.56714285714287
2025-04-18,10,4,33,SUDESTE_SUL_GOIANO,240.7057142857143,246.52437,270.5814285714286,5.818654000418519,29.87571428571431
2025-04-19,10,4,33,SUDESTE_SUL_GOIANO,243.33571428571432,246.81503,263.84142857142854,3.4793186732700576,20.50571428571422
2025-04-20,10,4,33,SUDESTE_SUL_GOIANO,243.39857142857144,251.21675,257.54714285714283,7.818179670061369,14.148571428571387
2025-04-21,10,4,33,SUDESTE_SUL_GOIANO,243.46714285714285,253.66489,252.14428571428567,10.197743617466529,8.677142857142826
2025-04-22,10,4,33,SUDESTE_SUL_GOIANO,244.85857142857142,246.62608,250.21857142857144,1.7675119454520143,5.360000000000014
2025-04-23,10,4,33,SUDESTE_SUL_GOIANO,245.1757142857143,241.09207,247.9,4.083642752511167,2.7242857142857133
2025-04-24,10,4,33,SUDESTE_SUL_GOIANO,248.7542857142857,236.91168,243.12857142857143,11.842603585379436,5.625714285714253
2025-04-25,10,4,33,SUDESTE_SUL_GOIANO,248.59714285714287,242.64053,239.6757142857143,5.956609409877245,8.921428571428578
2025-04-26,10,4,33,SUDESTE_SUL_GOIANO,242.98857142857142,255.6001,240.7057142857143,12.611526227678581,2.282857142857125
2025-04-27,10,4,33,SUDESTE_SUL_GOIANO,230.48714285714286,255.56718,243.33571428571432,25.08004159109933,12.84857142857146
2025-04-28,10,4,33,SUDESTE_SUL_GOIANO,226.8842857142857,252.67937,243.39857142857142,25.795081351143978,16.514285714285705
2025-04-29,10,4,33,SUDESTE_SUL_GOIANO,220.37571428571428,244.76202,243.46714285714285,24.38630964006697,23.091428571428565
2025-04-30,10,4,33,SUDESTE_SUL_GOIANO,218.0914285714286,231.70604,244.85857142857142,13.614610857282344,26.76714285714283
2025-05-01,10,4,33,SUDESTE_SUL_GOIANO,208.81571428571428,238.34795,245.1757142857143,29.53223188127791,36.360000000000014
2025-05-02,10,4,33,SUDESTE_SUL_GOIANO,207.13857142857142,229.2533,248.75428571428571,22.114724469866076,41.61571428571429
2025-05-03,10,4,33,SUDESTE_SUL_GOIANO,208.8457142857143,227.53955,248.59714285714287,18.69383649553569,39.75142857142856
2025-05-04,10,4,33,SUDESTE_SUL_GOIANO,214.87142857142857,234.35652,242.98857142857145,19.485093035016746,28.11714285714288
2025-05-05,10,4,33,SUDESTE_SUL_GOIANO,210.2728571428572,231.17764,230.48714285714283,20.904785679408434,20.214285714285637
2025-05-06,10,4,33,SUDESTE_SUL_GOIANO,211.06,218.87355,226.8842857142857,7.81355041503906,15.824285714285708
2025-05-07,10,4,33,SUDESTE_SUL_GOIANO,208.8,220.05702,220.3757142857143,11.257022094726551,11.575714285714298
2025-05-08,10,4,33,SUDESTE_SUL_GOIANO,207.85999999999999,212.30058,218.0914285714286,4.440582885742202,10.231428571428609
2025-05-09,10,4,33,SUDESTE_SUL_GOIANO,204.26142857142855,217.82275,208.81571428571428,13.561325334821447,4.554285714285726
2025-05-10,10,4,33,SUDESTE_SUL_GOIANO,199.08285714285714,222.63138,207.13857142857142,23.54852103097099,8.055714285714288
2025-05-11,10,4,33,SUDESTE_SUL_GOIANO,196.79571428571427,214.45775,208.84571428571425,17.66203412737167,12.049999999999983
2025-05-12,10,4,33,SUDESTE_SUL_GOIANO,201.2428571428571,216.42328,214.8714285714286,15.180421665736645,13.62857142857149
2025-05-13,10,4,33,SUDESTE_SUL_GOIANO,206.08142857142857,215.35486,210.27285714285716,9.273429827008925,4.191428571428588
2025-05-14,10,4,33,SUDESTE_SUL_GOIANO,211.52142857142854,211.56317,211.05999999999997,0.04174281529020618,0.46142857142856997
2025-05-15,10,4,33,SUDESTE_SUL_GOIANO,219.6,209.67944,208.79999999999998,9.920556640624994,10.800000000000011
2025-05-16,10,4,33,SUDESTE_SUL_GOIANO,224.17285714285714,216.3232,207.85999999999999,7.849660731724327,16.312857142857155
2025-05-17,10,4,33,SUDESTE_SUL_GOIANO,227.3314285714286,215.01764,204.26142857142855,12.313789411272353,23.07000000000005
2025-05-18,10,4,33,SUDESTE_SUL_GOIANO,231.96714285714287,216.2372,199.08285714285716,15.729944981166312,32.88428571428571
2025-05-19,10,4,33,SUDESTE_SUL_GOIANO,234.0071428571428,234.4206,196.79571428571427,0.41345040457593996,37.21142857142854
2025-05-20,10,4,33,SUDESTE_SUL_GOIANO,230.90714285714284,234.95686,201.2428571428571,4.049720546177468,29.66428571428574
2025-05-21,10,4,33,SUDESTE_SUL_GOIANO,233.70857142857145,227.19415,206.08142857142857,6.514418596540196,27.62714285714287
2025-05-22,10,4,33,SUDESTE_SUL_GOIANO,235.7728571428572,225.69366,211.52142857142857,10.079192592075941,24.25142857142862
2025-05-23,10,4,33,SUDESTE_SUL_GOIANO,237.11571428571432,226.97916,219.59999999999997,10.136557791573694,17.515714285714353
2025-05-24,10,4,33,SUDESTE_SUL_GOIANO,241.3814285714286,224.6128,224.17285714285714,16.768635602678586,17.208571428571446
2025-05-25,10,4,33,SUDESTE_SUL_GOIANO,244.05285714285714,229.92859,227.33142857142857,14.124268275669635,16.72142857142856
2025-05-26,10,4,33,SUDESTE_SUL_GOIANO,242.12142857142857,234.61285,231.96714285714285,7.508574567522317,10.15428571428572
2025-05-27,10,4,33,SUDESTE_SUL_GOIANO,243.43285714285713,231.30576,234.0071428571429,12.127101527622756,9.425714285714236
2025-05-28,10,4,33,SUDESTE_SUL_GOIANO,239.9385714285714,244.08092,230.90714285714287,4.14234592982703,9.031428571428535
2025-05-29,10,4,33,SUDESTE_SUL_GOIANO,237.01142857142855,239.44249,233.70857142857145,2.4310610525948846,3.302857142857107
2025-05-30,10,4,33,SUDESTE_SUL_GOIANO,234.47285714285718,235.94754,235.77285714285716,1.4746831403459453,1.299999999999983
2025-05-31,10,4,33,SUDESTE_SUL_GOIANO,232.22714285714287,243.09654,237.1157142857143,10.869399501255572,4.888571428571424
2025-06-01,10,4,33,SUDESTE_SUL_GOIANO,229.61285714285717,241.26459,241.3814285714286,11.651730259486584,11.76857142857142
2025-06-02,10,4,33,SUDESTE_SUL_GOIANO,226.82,239.30186,244.05285714285716,12.481864624023444,17.23285714285717
2025-06-03,10,4,33,SUDESTE_SUL_GOIANO,223.73857142857145,236.25938,242.12142857142857,12.52081272670199,18.38285714285712
2025-06-04,10,4,33,SUDESTE_SUL_GOIANO,222.21,238.04964,243.43285714285713,15.839636840820305,21.222857142857123
2025-06-05,10,4,33,SUDESTE_SUL_GOIANO,221.9442857142857,233.6196,239.9385714285714,11.675312674386163,17.994285714285695
2025-06-06,10,4,33,SUDESTE_SUL_GOIANO,222.8385714285714,229.65721,237.01142857142855,6.8186398751395245,14.17285714285714
2025-06-07,10,4,33,SUDESTE_SUL_GOIANO,219.58714285714288,234.36917,234.47285714285712,14.782028285435246,14.885714285714243
2025-06-08,10,4,33,SUDESTE_SUL_GOIANO,215.61285714285714,231.8095,232.22714285714284,16.19663687569755,16.6142857142857
2025-06-09,10,4,33,SUDESTE_SUL_GOIANO,214.11571428571432,226.3713,229.61285714285714,12.255593087332556,15.49714285714282
2025-06-10,10,4,33,SUDESTE_SUL_GOIANO,214.29857142857142,222.43597,226.82,8.137402692522329,12.521428571428572
2025-06-11,10,4,33,SUDESTE_SUL_GOIANO,212.1757142857143,229.16681,223.73857142857145,16.991094796316958,11.562857142857155
2025-06-12,10,4,33,SUDESTE_SUL_GOIANO,210.5042857142857,230.41464,222.21,19.91035661969869,11.705714285714322
2025-06-13,10,4,33,SUDESTE_SUL_GOIANO,210.55999999999997,224.28856,221.94428571428574,13.728558959960964,11.384285714285767
2025-06-14,10,4,33,SUDESTE_SUL_GOIANO,212.63285714285712,221.49117,222.8385714285714,8.858308018275693,10.205714285714294
2025-06-15,10,4,33,SUDESTE_SUL_GOIANO,216.2157142857143,214.56593,219.58714285714285,1.6497810581752503,3.371428571428538
2025-06-16,10,4,33,SUDESTE_SUL_GOIANO,219.58714285714288,212.4813,215.61285714285714,7.105850132533504,3.9742857142857417
2025-06-17,10,4,33,SUDESTE_SUL_GOIANO,224.5257142857143,217.90338,214.1157142857143,6.622332938058037,10.409999999999997
2025-06-18,10,4,33,SUDESTE_SUL_GOIANO,227.2357142857143,214.83464,214.29857142857142,12.401073782784607,12.937142857142874
2025-06-19,10,4,33,SUDESTE_SUL_GOIANO,228.33714285714288,210.82544,212.1757142857143,17.51170340401788,16.161428571428587
2025-06-20,10,4,33,SUDESTE_SUL_GOIANO,233.62714285714284,216.6916,210.50428571428571,16.93553824288503,23.12285714285713
2025-06-21,10,4,33,SUDESTE_SUL_GOIANO,236.94000000000003,219.10426,210.56,17.835736694335964,26.380000000000024
2025-06-22,10,4,33,SUDESTE_SUL_GOIANO,241.56571428571425,215.56432,212.63285714285715,26.001398489815813,28.932857142857102
2025-06-23,10,4,33,SUDESTE_SUL_GOIANO,244.95142857142855,217.9207,216.21571428571428,27.030728498186363,28.735714285714266
2025-06-24,10,4,33,SUDESTE_SUL_GOIANO,243.7971428571428,225.20485,219.58714285714288,18.59229361397874,24.209999999999923
2025-06-25,10,4,33,SUDESTE_SUL_GOIANO,244.88142857142856,227.56163,224.5257142857143,17.31979832240512,20.35571428571427
2025-06-26,10,4,33,SUDESTE_SUL_GOIANO,245.95142857142855,226.43611,227.23571428571427,19.515317121233238,18.715714285714284
2025-06-27,10,4,33,SUDESTE_SUL_GOIANO,244.92285714285714,239.6797,228.33714285714288,5.243154384068077,16.58571428571426
2025-06-28,10,4,33,SUDESTE_SUL_GOIANO,247.31999999999996,237.09163,233.62714285714284,10.228370971679652,13.692857142857122
2025-06-29,10,4,33,SUDESTE_SUL_GOIANO,247.7028571428571,246.62045,236.94,1.0824042619977376,10.762857142857115
2025-06-30,10,4,33,SUDESTE_SUL_GOIANO,247.2042857142857,242.5302,241.56571428571428,4.674088570731016,5.638571428571424
2025-07-01,10,4,33,SUDESTE_SUL_GOIANO,246.8685714285714,239.24329,244.95142857142855,7.625285295758914,1.9171428571428635
2025-07-02,10,4,33,SUDESTE_SUL_GOIANO,247.25142857142853,240.4014,243.79714285714286,6.850030866350409,3.4542857142856747
2025-07-03,10,4,33,SUDESTE_SUL_GOIANO,252.77142857142857,236.38812,244.8814285714286,16.383306012834822,7.889999999999986
2025-07-04,10,4,33,SUDESTE_SUL_GOIANO,254.88428571428568,245.76521,245.95142857142858,9.119072701590369,8.932857142857102
2025-07-05,10,4,33,SUDESTE_SUL_GOIANO,253.22142857142856,252.6823,244.92285714285714,0.5391318184988734,8.298571428571421
2025-07-06,10,4,33,SUDESTE_SUL_GOIANO,251.02285714285713,250.49586,247.32,0.5269922746930717,3.702857142857141
2025-07-07,10,4,33,SUDESTE_SUL_GOIANO,249.11714285714288,246.28705,247.7028571428571,2.8300945172991305,1.4142857142857679
2025-07-08,10,4,33,SUDESTE_SUL_GOIANO,250.3042857142857,238.3342,247.2042857142857,11.970087716238822,3.0999999999999943
2025-07-09,10,4,33,SUDESTE_SUL_GOIANO,249.16000000000005,241.25044,246.8685714285714,7.909557495117241,2.2914285714286393
2025-07-10,10,4,33,SUDESTE_SUL_GOIANO,247.06571428571425,255.02348,247.25142857142853,7.957768990652937,0.18571428571428328
2025-07-11,10,4,33,SUDESTE_SUL_GOIANO,245.6257142857143,257.1124,252.77142857142854,11.486681954520066,7.145714285714234
2025-07-12,10,4,33,SUDESTE_SUL_GOIANO,245.43857142857146,255.84308,254.8842857142857,10.404507184709786,9.445714285714246
2025-07-13,10,4,33,SUDESTE_SUL_GOIANO,247.3414285714286,246.03914,253.22142857142856,1.3022897774832813,5.879999999999967
2025-07-14,10,4,33,SUDESTE_SUL_GOIANO,250.57285714285717,246.60347,251.02285714285716,3.9693872942243615,0.44999999999998863
2025-07-15,10,4,33,SUDESTE_SUL_GOIANO,255.54857142857142,245.57713,249.11714285714288,9.971438249860483,6.43142857142854
2025-07-16,10,4,33,SUDESTE_SUL_GOIANO,260.5914285714286,242.39711,250.30428571428573,18.19431858607703,10.287142857142868
2025-07-17,10,4,33,SUDESTE_SUL_GOIANO,261.5585714285714,251.27415,249.16,10.284416765485446,12.398571428571387
2025-07-18,10,4,33,SUDESTE_SUL_GOIANO,261.51714285714286,259.70963,247.06571428571428,1.8075176130022328,14.451428571428579
2025-07-19,10,4,33,SUDESTE_SUL_GOIANO,262.4057142857143,256.85428,245.62571428571428,5.551435721261157,16.78
2025-07-20,10,4,33,SUDESTE_SUL_GOIANO,263.2828571428571,258.59695,245.43857142857146,4.685902797153972,17.844285714285633
2025-07-21,10,4,33,SUDESTE_SUL_GOIANO,263.3885714285714,259.18845,247.34142857142857,4.200125383649549,16.04714285714286
2025-07-22,10,4,33,SUDESTE_SUL_GOIANO,261.40285714285716,267.17923,250.57285714285715,5.776372593470967,10.830000000000013
2025-07-23,10,4,33,SUDESTE_SUL_GOIANO,262.21999999999997,261.8989,255.54857142857142,0.32110473632809544,6.6714285714285495
2025-07-24,10,4,33,SUDESTE_SUL_GOIANO,264.85999999999996,258.96445,260.59142857142854,5.895552978515582,4.26857142857142
2025-07-25,10,4,33,SUDESTE_SUL_GOIANO,270.10714285714283,259.7821,261.5585714285714,10.325038364955333,8.54857142857145
2025-07-26,10,4,33,SUDESTE_SUL_GOIANO,272.65000000000003,257.86752,261.51714285714286,14.782476806640659,11.132857142857176
2025-07-27,10,4,33,SUDESTE_SUL_GOIANO,273.43571428571425,258.9144,262.4057142857143,14.52131609235488,11.029999999999973
2025-07-28,10,4,33,SUDESTE_SUL_GOIANO,272.39142857142855,255.18977,263.28285714285715,17.201655011858236,9.108571428571395
2025-07-29,10,4,33,SUDESTE_SUL_GOIANO,267.79285714285714,255.3792,263.3885714285714,12.413660975864957,4.40428571428572
2025-07-30,10,4,33,SUDESTE_SUL_GOIANO,262.58000000000004,263.59274,261.40285714285716,1.012742919921834,1.1771428571428828
2025-07-31,10,4,33,SUDESTE_SUL_GOIANO,258.9271428571429,267.36935,262.21999999999997,8.442211390903992,3.2928571428570876
2025-08-01,10,4,33,SUDESTE_SUL_GOIANO,252.4114285714286,278.33765,264.86,25.926217912946413,12.448571428571427
2025-08-02,10,4,33,SUDESTE_SUL_GOIANO,248.69571428571427,268.8842,270.10714285714283,20.18847150530135,21.41142857142856
2025-08-03,10,4,33,SUDESTE_SUL_GOIANO,246.56857142857143,265.95212,272.65,19.383546491350444,26.081428571428546
2025-08-04,10,4,33,SUDESTE_SUL_GOIANO,244.43857142857146,261.45575,273.43571428571425,17.017178083147286,28.99714285714279
2025-08-05,10,4,33,SUDESTE_SUL_GOIANO,247.8314285714286,250.85745,272.3914285714286,3.026023821149522,24.560000000000002
2025-08-06,10,4,33,SUDESTE_SUL_GOIANO,249.82857142857145,247.87569,267.79285714285714,1.952884783063638,17.964285714285694
2025-08-07,10,4,33,SUDESTE_SUL_GOIANO,249.72857142857146,256.94708,262.58,7.218511090959794,12.851428571428528
2025-08-08,10,4,33,SUDESTE_SUL_GOIANO,251.83999999999997,258.56946,258.9271428571429,6.729458007812525,7.087142857142908
2025-08-09,10,4,33,SUDESTE_SUL_GOIANO,252.05285714285714,256.65805,252.4114285714286,4.60519339425224,0.35857142857145163
2025-08-10,10,4,33,SUDESTE_SUL_GOIANO,251.21714285714285,259.42123,248.69571428571427,8.204091273716529,2.5214285714285722
2025-08-11,10,4,33,SUDESTE_SUL_GOIANO,253.47999999999996,253.20244,246.56857142857143,0.27756164550777385,6.91142857142853
2025-08-12,10,4,33,SUDESTE_SUL_GOIANO,254.01000000000002,261.33844,244.4385714285714,7.328439941406231,9.571428571428612
2025-08-13,10,4,33,SUDESTE_SUL_GOIANO,258.1857142857143,260.51154,247.8314285714286,2.3258213588169383,10.354285714285709
2025-08-14,10,4,33,SUDESTE_SUL_GOIANO,261.0485714285714,251.60286,249.82857142857142,9.44571193150108,11.21999999999997
2025-08-15,10,4,33,SUDESTE_SUL_GOIANO,264.19428571428574,253.25652,249.72857142857146,10.937770211356053,14.465714285714284
2025-08-16,10,4,33,SUDESTE_SUL_GOIANO,264.73,249.98076,251.83999999999997,14.74924133300783,12.890000000000043
2025-08-17,10,4,33,SUDESTE_SUL_GOIANO,264.5828571428571,249.88797,252.05285714285716,14.694887172153983,12.529999999999944
2025-08-18,10,4,33,SUDESTE_SUL_GOIANO,267.3185714285714,253.64066,251.21714285714285,13.67791591099325,16.101428571428528
2025-08-19,10,4,33,SUDESTE_SUL_GOIANO,266.25714285714287,257.085,253.48,9.172151402064742,12.777142857142877
2025-08-20,10,4,33,SUDESTE_SUL_GOIANO,262.47999999999996,272.57422,254.01000000000002,10.094218750000039,8.469999999999942
2025-08-21,10,4,33,SUDESTE_SUL_GOIANO,259.6157142857143,272.25406,258.18571428571425,12.638344552176306,1.4300000000000637
2025-08-22,10,4,33,SUDESTE_SUL_GOIANO,253.22571428571428,277.89673,261.0485714285714,24.671014229910725,7.822857142857117
2025-08-23,10,4,33,SUDESTE_SUL_GOIANO,250.97714285714287,271.76047,264.19428571428574,20.78332467215401,13.217142857142875
2025-08-24,10,4,33,SUDESTE_SUL_GOIANO,247.3442857142857,262.46622,264.72999999999996,15.121931326729936,17.385714285714272
2025-08-25,10,4,33,SUDESTE_SUL_GOIANO,233.97714285714287,265.5849,264.5828571428571,31.607757045200884,30.605714285714242
2025-08-26,10,4,33,SUDESTE_SUL_GOIANO,232.0642857142857,264.10068,267.31857142857143,32.03639177594869,35.25428571428574
2025-08-27,10,4,33,SUDESTE_SUL_GOIANO,237.76,268.29037,266.2571428571428,30.530374755859384,28.49714285714282
2025-08-28,10,4,33,SUDESTE_SUL_GOIANO,243.61999999999998,267.60498,262.47999999999996,23.984980468750024,18.859999999999985
2025-08-29,10,4,33,SUDESTE_SUL_GOIANO,253.23000000000002,261.42828,259.61571428571426,8.198283691406232,6.3857142857142435
2025-08-30,10,4,33,SUDESTE_SUL_GOIANO,261.09714285714284,259.55988,253.22571428571428,1.5372673688615919,7.871428571428567
2025-08-31,10,4,33,SUDESTE_SUL_GOIANO,272.8057142857143,258.03754,250.97714285714284,14.768177664620566,21.82857142857148
2025-09-01,10,4,33,SUDESTE_SUL_GOIANO,289.14142857142855,256.39752,247.34428571428572,32.7439065987723,41.79714285714283
2025-09-02,10,4,33,SUDESTE_SUL_GOIANO,295.35714285714283,264.83984,233.97714285714284,30.517299107142833,61.379999999999995
2025-09-03,10,4,33,SUDESTE_SUL_GOIANO,284.8614285714286,294.41724,232.0642857142857,9.555807756696424,52.79714285714289
2025-09-04,10,4,33,SUDESTE_SUL_GOIANO,283.83,292.14938,237.76000000000002,8.319383544921891,46.069999999999965
2025-09-05,10,4,33,SUDESTE_SUL_GOIANO,280.59142857142854,295.96234,243.62000000000003,15.370912737165213,36.971428571428504
2025-09-06,10,4,33,SUDESTE_SUL_GOIANO,280.76142857142855,285.7577,253.23000000000002,4.996261858258947,27.531428571428535
2025-09-07,10,4,33,SUDESTE_SUL_GOIANO,277.4757142857143,287.88547,261.09714285714284,10.4097532435826,16.378571428571433
2025-09-08,10,4,33,SUDESTE_SUL_GOIANO,276.5028571428571,290.61307,272.80571428571426,14.110210484096001,3.6971428571428646
2025-09-09,10,4,33,SUDESTE_SUL_GOIANO,276.2528571428571,287.24777,289.14142857142855,10.994915073939751,12.888571428571424
2025-09-10,10,4,33,SUDESTE_SUL_GOIANO,286.5128571428572,264.19705,295.35714285714283,22.315805140904047,8.844285714285661
2025-09-11,10,4,33,SUDESTE_SUL_GOIANO,285.4614285714286,283.29514,284.8614285714286,2.1662930733817234,0.6000000000000227
2025-09-12,10,4,33,SUDESTE_SUL_GOIANO,282.04857142857145,284.53006,283.83000000000004,2.4814883858816756,1.7814285714285916
2025-09-13,10,4,33,SUDESTE_SUL_GOIANO,278.9685714285714,286.18784,280.5914285714286,7.219264264787967,1.6228571428571854
2025-09-14,10,4,33,SUDESTE_SUL_GOIANO,276.78714285714284,277.84943,280.76142857142855,1.0622834123884104,3.9742857142857133
2025-09-15,10,4,33,SUDESTE_SUL_GOIANO,275.5442857142857,280.75217,277.47571428571433,5.2078810337611685,1.9314285714286257
2025-09-16,10,4,33,SUDESTE_SUL_GOIANO,272.62142857142857,279.4392,276.5028571428571,6.817780412946433,3.8814285714285575
2025-09-17,10,4,33,SUDESTE_SUL_GOIANO,267.25,283.35583,276.2528571428571,16.1058349609375,9.002857142857124
2025-09-18,10,4,33,SUDESTE_SUL_GOIANO,262.38571428571424,281.27652,286.5128571428571,18.89080548967638,24.12714285714287
2025-09-19,10,4,33,SUDESTE_SUL_GOIANO,259.0957142857143,272.94144,285.4614285714286,13.845722481863845,26.36571428571432
2025-09-20,10,4,33,SUDESTE_SUL_GOIANO,253.53714285714287,276.57065,282.0485714285714,23.033505336216507,28.511428571428524
2025-09-21,10,4,33,SUDESTE_SUL_GOIANO,250.60142857142858,272.10342,278.9685714285714,21.50199550083704,28.367142857142824
2025-09-22,10,4,33,SUDESTE_SUL_GOIANO,245.79142857142855,281.29163,276.78714285714284,35.500197405133946,30.995714285714286
2025-09-23,10,4,33,SUDESTE_SUL_GOIANO,244.55,274.4163,275.5442857142857,29.866290283203114,30.994285714285695
2025-09-24,10,4,33,SUDESTE_SUL_GOIANO,243.04857142857142,276.4402,272.62142857142857,33.39161411830358,29.572857142857146
2025-09-25,10,4,33,SUDESTE_SUL_GOIANO,251.30285714285714,263.56308,267.25,12.26022269112724,15.947142857142865
2025-09-26,10,4,33,SUDESTE_SUL_GOIANO,260.5114285714286,263.60422,262.3857142857143,3.0927889578682652,1.8742857142856906
2025-09-27,10,4,33,SUDESTE_SUL_GOIANO,271.64142857142855,265.83795,259.0957142857143,5.803476911272298,12.545714285714268
2025-09-28,10,4,33,SUDESTE_SUL_GOIANO,282.4171428571429,269.29004,253.53714285714287,13.127103794642892,28.880000000000024
2025-09-29,10,4,33,SUDESTE_SUL_GOIANO,295.16857142857145,290.72253,250.60142857142858,4.446037248883954,44.56714285714287
